"id","clid","ssex","srace","sbirthq","sbirthy","treadssk","tmathssk","sesk"
513,22,"male","white","4th qtr - oct,nov,dec",1979,419,484,"non-free lunch"
219,22,"male","white","3rd qtr - july,aug,sept",1980,408,454,"non-free lunch"
3811,23,"male","white","1st qtr - jan,feb,march",1980,485,536,"non-free lunch"
138,23,"male","white","4th qtr - oct,nov,dec",1979,421,478,"free lunch"
2862,23,"male","white","3rd qtr - july,aug,sept",1980,461,536,"non-free lunch"
493,23,"female","white","1st qtr - jan,feb,march",1980,453,528,"free lunch"
4003,23,"male","black","1st qtr - jan,feb,march",1980,400,392,"free lunch"
1422,23,"male","white","3rd qtr - july,aug,sept",1980,467,489,"non-free lunch"
3992,23,"male","white","1st qtr - jan,feb,march",1980,458,536,"non-free lunch"
641,23,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
154,23,"male","white","4th qtr - oct,nov,dec",1979,503,559,"non-free lunch"
2814,23,"male","white","4th qtr - oct,nov,dec",1979,472,536,"free lunch"
2062,23,"female","white","1st qtr - jan,feb,march",1980,478,559,"non-free lunch"
161,23,"female","white","1st qtr - jan,feb,march",1980,437,500,"free lunch"
3524,23,"male","white","1st qtr - jan,feb,march",1980,474,500,"free lunch"
1216,23,"male","white","3rd qtr - july,aug,sept",1980,421,473,"free lunch"
875,23,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
301,23,"male","white","2nd qtr - april,may,june",1980,538,513,"non-free lunch"
1603,23,"female","white","1st qtr - jan,feb,march",1980,497,547,"non-free lunch"
3053,23,"female","white","3rd qtr - july,aug,sept",1980,478,484,"non-free lunch"
2934,23,"male","white","1st qtr - jan,feb,march",1980,433,559,"free lunch"
1299,23,"male","white","4th qtr - oct,nov,dec",1979,461,500,"non-free lunch"
2260,23,"male","white","1st qtr - jan,feb,march",1980,467,494,"non-free lunch"
1475,24,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
3708,24,"male","white","3rd qtr - july,aug,sept",1979,443,547,"free lunch"
428,24,"female","white","4th qtr - oct,nov,dec",1979,416,473,"free lunch"
3104,24,"male","white","2nd qtr - april,may,june",1980,422,463,"non-free lunch"
2659,24,"female","white","2nd qtr - april,may,june",1980,436,513,"non-free lunch"
1570,24,"female","white","4th qtr - oct,nov,dec",1979,483,547,"non-free lunch"
1078,24,"male","white","1st qtr - jan,feb,march",1980,425,500,"free lunch"
1700,24,"female","white","4th qtr - oct,nov,dec",1979,422,459,"free lunch"
619,24,"male","white","4th qtr - oct,nov,dec",1979,437,547,"non-free lunch"
412,24,"male","white","3rd qtr - july,aug,sept",1979,461,536,"non-free lunch"
26,24,"female","white","1st qtr - jan,feb,march",1980,450,484,"non-free lunch"
2963,24,"male","white","1st qtr - jan,feb,march",1980,408,463,"free lunch"
3421,24,"female","white","3rd qtr - july,aug,sept",1980,436,500,"free lunch"
3191,24,"male","white","2nd qtr - april,may,june",1980,465,576,"free lunch"
4014,24,"male","white","4th qtr - oct,nov,dec",1979,431,459,"free lunch"
3261,24,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
2766,24,"female","white","2nd qtr - april,may,june",1980,474,559,"free lunch"
2720,24,"male","white","2nd qtr - april,may,june",1980,430,468,"free lunch"
692,24,"male","white","3rd qtr - july,aug,sept",1980,407,423,"non-free lunch"
2746,24,"male","white","1st qtr - jan,feb,march",1980,439,478,"non-free lunch"
2795,24,"female","white","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
4043,24,"female","white","3rd qtr - july,aug,sept",1980,414,489,"non-free lunch"
3958,24,"female","black","4th qtr - oct,nov,dec",1979,433,478,"free lunch"
4033,24,"male","white","4th qtr - oct,nov,dec",1979,510,559,"non-free lunch"
3442,25,"male","white","3rd qtr - july,aug,sept",1980,395,418,"free lunch"
232,25,"male","white","4th qtr - oct,nov,dec",1979,467,536,"non-free lunch"
2714,25,"male","white","2nd qtr - april,may,june",1980,416,468,"free lunch"
49,25,"male","white","3rd qtr - july,aug,sept",1980,436,500,"non-free lunch"
1194,25,"male","black","4th qtr - oct,nov,dec",1979,478,484,"free lunch"
816,25,"female","white","4th qtr - oct,nov,dec",1979,476,513,"free lunch"
3794,25,"male","white","1st qtr - jan,feb,march",1980,445,494,"non-free lunch"
3710,25,"female","white","1st qtr - jan,feb,march",1980,467,506,"free lunch"
2889,25,"female","white","1st qtr - jan,feb,march",1980,465,536,"non-free lunch"
3346,25,"male","white","1st qtr - jan,feb,march",1980,405,463,"free lunch"
1278,25,"male","white","1st qtr - jan,feb,march",1980,465,559,"non-free lunch"
754,25,"female","white","3rd qtr - july,aug,sept",1979,424,473,"free lunch"
868,25,"female","white","1st qtr - jan,feb,march",1980,495,547,"non-free lunch"
963,25,"male","white","3rd qtr - july,aug,sept",1979,461,513,"non-free lunch"
1067,25,"male","white","2nd qtr - april,may,june",1980,416,439,"free lunch"
1963,25,"male","black","2nd qtr - april,may,june",1980,478,494,"non-free lunch"
2715,25,"male","white","3rd qtr - july,aug,sept",1980,456,489,"non-free lunch"
880,25,"female","white","3rd qtr - july,aug,sept",1980,460,494,"non-free lunch"
371,25,"male","white","3rd qtr - july,aug,sept",1980,463,559,"non-free lunch"
237,25,"female","white","1st qtr - jan,feb,march",1980,470,520,"non-free lunch"
3775,25,"male","white","1st qtr - jan,feb,march",1980,433,473,"free lunch"
2573,25,"female","white","3rd qtr - july,aug,sept",1980,431,500,"non-free lunch"
1122,26,"male","white","1st qtr - jan,feb,march",1980,424,459,"non-free lunch"
1116,26,"male","white","2nd qtr - april,may,june",1980,450,484,"non-free lunch"
1036,26,"female","white","2nd qtr - april,may,june",1980,443,494,"non-free lunch"
2874,26,"female","white","3rd qtr - july,aug,sept",1979,395,449,"free lunch"
3806,26,"female","white","3rd qtr - july,aug,sept",1980,427,444,"free lunch"
630,26,"female","white","3rd qtr - july,aug,sept",1980,402,454,"free lunch"
2467,26,"female","black","2nd qtr - april,may,june",1980,422,449,"non-free lunch"
177,26,"male","white","1st qtr - jan,feb,march",1980,411,439,"non-free lunch"
3880,26,"male","white","4th qtr - oct,nov,dec",1979,400,399,"free lunch"
67,26,"female","white","2nd qtr - april,may,june",1980,472,506,"non-free lunch"
3795,26,"male","white","3rd qtr - july,aug,sept",1980,455,494,"non-free lunch"
475,26,"female","white","1st qtr - jan,feb,march",1980,430,449,"free lunch"
2628,26,"male","white","1st qtr - jan,feb,march",1980,413,449,"free lunch"
1678,26,"female","white","2nd qtr - april,may,june",1980,497,576,"non-free lunch"
1892,26,"female","white","3rd qtr - july,aug,sept",1980,455,489,"non-free lunch"
553,26,"male","white","1st qtr - jan,feb,march",1980,407,434,"free lunch"
807,26,"female","white","1st qtr - jan,feb,march",1980,424,463,"non-free lunch"
1540,26,"female","white","2nd qtr - april,may,june",1980,453,468,"non-free lunch"
3488,26,"female","white","4th qtr - oct,nov,dec",1979,443,489,"free lunch"
1975,26,"male","white","3rd qtr - july,aug,sept",1979,580,576,"non-free lunch"
2064,26,"female","asian","2nd qtr - april,may,june",1980,451,468,"non-free lunch"
3052,27,"female","white","3rd qtr - july,aug,sept",1980,386,429,"free lunch"
1720,27,"male","black","3rd qtr - july,aug,sept",1979,NA,NA,"free lunch"
4009,27,"female","white","3rd qtr - july,aug,sept",1980,422,468,"non-free lunch"
3444,27,"female","black","4th qtr - oct,nov,dec",1979,411,494,"non-free lunch"
1891,27,"female","white","1st qtr - jan,feb,march",1980,431,473,"non-free lunch"
1955,27,"female","white","3rd qtr - july,aug,sept",1980,405,423,"free lunch"
3882,27,"female","white","4th qtr - oct,nov,dec",1979,474,494,"free lunch"
1739,27,"female","white","4th qtr - oct,nov,dec",1979,443,459,"non-free lunch"
2200,27,"male","white","2nd qtr - april,may,june",1980,405,392,"free lunch"
4023,27,"female","white","2nd qtr - april,may,june",1980,487,547,"non-free lunch"
3017,27,"male","white","4th qtr - oct,nov,dec",1979,437,463,"free lunch"
835,27,"male","white","4th qtr - oct,nov,dec",1979,422,444,"free lunch"
3338,27,"female","white","3rd qtr - july,aug,sept",1979,427,478,"non-free lunch"
1845,27,"male","white","4th qtr - oct,nov,dec",1979,422,473,"non-free lunch"
1138,27,"male","white","4th qtr - oct,nov,dec",1979,422,484,"non-free lunch"
612,27,"male","white","2nd qtr - april,may,june",1980,450,468,"non-free lunch"
1159,27,"male","white","1st qtr - jan,feb,march",1980,410,473,"free lunch"
3377,27,"female","white","3rd qtr - july,aug,sept",1980,402,412,"non-free lunch"
3001,27,"male","white","1st qtr - jan,feb,march",1980,437,484,"non-free lunch"
737,27,"male","white","1st qtr - jan,feb,march",1980,439,500,"non-free lunch"
1888,27,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
3544,27,"male","white","2nd qtr - april,may,june",1979,437,547,"non-free lunch"
3546,27,"female","white","1st qtr - jan,feb,march",1980,419,473,"non-free lunch"
2848,27,"female","white","4th qtr - oct,nov,dec",1979,421,489,"non-free lunch"
3387,28,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
1551,28,"male","white","1st qtr - jan,feb,march",1980,421,434,"non-free lunch"
956,28,"male","white","2nd qtr - april,may,june",1980,424,473,"non-free lunch"
3567,28,"male","white","4th qtr - oct,nov,dec",1979,503,576,"non-free lunch"
1705,28,"male","white","3rd qtr - july,aug,sept",1980,483,559,"non-free lunch"
2166,28,"male","white","4th qtr - oct,nov,dec",1979,427,484,"non-free lunch"
3789,28,"female","white","4th qtr - oct,nov,dec",1979,456,513,"non-free lunch"
291,28,"female","white","2nd qtr - april,may,june",1979,393,412,"free lunch"
521,28,"female","white","1st qtr - jan,feb,march",1980,458,547,"non-free lunch"
3216,28,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3004,28,"male","white","4th qtr - oct,nov,dec",1979,434,478,"free lunch"
2689,28,"female","white","1st qtr - jan,feb,march",1980,532,576,"non-free lunch"
3435,28,"male","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
3492,28,"female","white","2nd qtr - april,may,june",1980,478,528,"non-free lunch"
2171,28,"male","white","3rd qtr - july,aug,sept",1980,419,468,"non-free lunch"
1568,28,"female","white","1st qtr - jan,feb,march",1980,440,520,"non-free lunch"
3319,28,"male","white","4th qtr - oct,nov,dec",1979,428,489,"non-free lunch"
16,28,"male","white","4th qtr - oct,nov,dec",1979,424,559,"free lunch"
3569,28,"male","white","1st qtr - jan,feb,march",1980,421,473,"non-free lunch"
2716,28,"male","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
4079,28,"female","white","1st qtr - jan,feb,march",1980,490,559,"non-free lunch"
2090,28,"male","white","4th qtr - oct,nov,dec",1979,447,500,"non-free lunch"
3129,29,"male","white","2nd qtr - april,may,june",1979,419,484,"non-free lunch"
3774,29,"male","white","1st qtr - jan,feb,march",1980,425,454,"non-free lunch"
3127,29,"female","white","1st qtr - jan,feb,march",1980,428,444,"non-free lunch"
775,29,"female","white","4th qtr - oct,nov,dec",1979,408,454,"free lunch"
1128,29,"female","white","2nd qtr - april,may,june",1980,450,489,"non-free lunch"
313,29,"female","white","3rd qtr - july,aug,sept",1980,410,429,"free lunch"
4008,29,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
3150,29,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
1488,29,"female","white","4th qtr - oct,nov,dec",1979,413,459,"free lunch"
1681,29,"male","white","4th qtr - oct,nov,dec",1979,405,429,"free lunch"
1427,29,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
159,29,"female","white","4th qtr - oct,nov,dec",1979,443,500,"non-free lunch"
2785,29,"female","white","4th qtr - oct,nov,dec",1979,393,439,"free lunch"
1766,29,"male","white","1st qtr - jan,feb,march",1980,442,536,"non-free lunch"
4070,29,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
2094,29,"male","white","2nd qtr - april,may,june",1980,443,468,"non-free lunch"
3512,29,"female","white","3rd qtr - july,aug,sept",1980,425,494,"non-free lunch"
1354,29,"male","white","1st qtr - jan,feb,march",1980,425,473,"non-free lunch"
936,29,"male","white","4th qtr - oct,nov,dec",1979,410,478,"free lunch"
1202,29,"female","white","4th qtr - oct,nov,dec",1979,430,520,"non-free lunch"
4046,29,"female","white","2nd qtr - april,may,june",1980,418,473,"free lunch"
3477,29,"male","white","1st qtr - jan,feb,march",1980,416,454,"free lunch"
1020,29,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3666,29,"male","white","3rd qtr - july,aug,sept",1980,448,528,"non-free lunch"
86,30,"female","white","1st qtr - jan,feb,march",1980,468,489,"non-free lunch"
168,30,"male","white","2nd qtr - april,may,june",1979,NA,NA,"free lunch"
838,30,"female","white","3rd qtr - july,aug,sept",1980,421,459,"non-free lunch"
1983,30,"male","white","1st qtr - jan,feb,march",1980,455,494,"non-free lunch"
2558,30,"male","white","1st qtr - jan,feb,march",1980,492,528,"free lunch"
3265,30,"female","white","2nd qtr - april,may,june",1980,474,602,"non-free lunch"
3,30,"male","white","2nd qtr - april,may,june",1980,448,559,"non-free lunch"
906,30,"male","white","3rd qtr - july,aug,sept",1980,455,478,"free lunch"
2341,30,"female","white","4th qtr - oct,nov,dec",1979,427,454,"non-free lunch"
2794,30,"female","white","3rd qtr - july,aug,sept",1980,443,478,"non-free lunch"
1691,30,"male","white","2nd qtr - april,may,june",1980,443,536,"non-free lunch"
2050,30,"female","white","2nd qtr - april,may,june",1980,434,506,"free lunch"
1144,30,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
1406,30,"female","white","1st qtr - jan,feb,march",1980,461,547,"non-free lunch"
2095,30,"female","white","1st qtr - jan,feb,march",1980,467,520,"free lunch"
3793,30,"female","white","2nd qtr - april,may,june",1979,439,520,"non-free lunch"
2985,30,"female","white","3rd qtr - july,aug,sept",1980,436,520,"non-free lunch"
1083,30,"female","white","2nd qtr - april,may,june",1980,465,484,"free lunch"
306,30,"male","white","2nd qtr - april,may,june",1979,439,500,"non-free lunch"
998,30,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3800,30,"female","white","1st qtr - jan,feb,march",1980,455,626,"non-free lunch"
3316,30,"male","white","2nd qtr - april,may,june",1980,430,506,"free lunch"
296,31,"male","white","4th qtr - oct,nov,dec",1979,424,559,"non-free lunch"
2773,31,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
1079,31,"female","white","3rd qtr - july,aug,sept",1980,495,528,"non-free lunch"
1301,31,"female","white","2nd qtr - april,may,june",1980,463,520,"non-free lunch"
2004,31,"female","white","4th qtr - oct,nov,dec",1979,514,626,"non-free lunch"
1773,31,"male","white","2nd qtr - april,may,june",1980,463,559,"free lunch"
3672,31,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
2947,31,"female","white","3rd qtr - july,aug,sept",1980,480,536,"non-free lunch"
2767,31,"female","white","4th qtr - oct,nov,dec",1979,487,576,"non-free lunch"
862,31,"female","white","4th qtr - oct,nov,dec",1979,478,559,"non-free lunch"
1205,31,"male","white","1st qtr - jan,feb,march",1980,580,528,"non-free lunch"
1462,31,"male","white","1st qtr - jan,feb,march",1980,431,484,"non-free lunch"
4040,31,"female","white","3rd qtr - july,aug,sept",1980,439,494,"free lunch"
2991,31,"female","white","1st qtr - jan,feb,march",1980,474,473,"non-free lunch"
4032,31,"female","white","3rd qtr - july,aug,sept",1980,483,520,"non-free lunch"
1697,31,"male","white","1st qtr - jan,feb,march",1980,451,602,"free lunch"
2156,31,"female","white","4th qtr - oct,nov,dec",1980,467,500,"free lunch"
341,31,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
3640,31,"male","white","4th qtr - oct,nov,dec",1979,434,500,"non-free lunch"
3628,31,"female","white","4th qtr - oct,nov,dec",1979,465,547,"non-free lunch"
2472,31,"male","white","4th qtr - oct,nov,dec",1979,447,520,"free lunch"
417,31,"female","white","4th qtr - oct,nov,dec",1979,456,547,"non-free lunch"
3805,32,"male","asian","2nd qtr - april,may,june",1980,428,459,"non-free lunch"
1016,32,"female","white","1st qtr - jan,feb,march",1980,436,489,"free lunch"
324,32,"male","white","4th qtr - oct,nov,dec",1979,358,384,"free lunch"
3630,32,"male","white","2nd qtr - april,may,june",1980,467,449,"non-free lunch"
1237,32,"female","white","1st qtr - jan,feb,march",1980,NA,454,"non-free lunch"
2536,32,"male","white","4th qtr - oct,nov,dec",1979,419,500,"non-free lunch"
3027,32,"male","white","1st qtr - jan,feb,march",1980,451,478,"free lunch"
3180,32,"female","white","4th qtr - oct,nov,dec",1979,478,506,"non-free lunch"
820,32,"male","white","1st qtr - jan,feb,march",1980,463,602,"free lunch"
3638,32,"female","white","3rd qtr - july,aug,sept",1980,403,418,"free lunch"
2477,32,"male","white","4th qtr - oct,nov,dec",1979,460,602,"non-free lunch"
1048,32,"female","white","3rd qtr - july,aug,sept",1980,443,463,"non-free lunch"
478,32,"female","white","4th qtr - oct,nov,dec",1979,425,489,"non-free lunch"
80,32,"male","white","3rd qtr - july,aug,sept",1979,461,559,"non-free lunch"
2754,32,"male","white","1st qtr - jan,feb,march",1980,470,506,"non-free lunch"
