"","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","desk","room","television","computer_n","car","book","wealth","escs"
"197","3610869","ISCED 3A","ISCED 3A","female","no","yes",435.926,450.27,454.21,"yes","no","3+","2","3+","26-100",0.6541,0.0906
"198","3603868","ISCED 3A","ISCED 3A","male","yes","yes",667.879,636.447,632.446,"yes","yes","0","3+","2","101-200",-0.0042,-0.5208
"199","3612416","ISCED 3A","ISCED 3A","female","yes","yes",683.056,634.492,692.439,"yes","yes","2","3+","2","101-200",1.2917,1.3878
"200","3622096","ISCED 2","ISCED 3A","female","yes","yes",529.965,546.664,516.994,"yes","yes","3+","3+","2","11-25",0.7352,-0.6177
"201","4007479","ISCED 3A","ISCED 3A","female","yes","yes",706.806,687.103,688.292,"yes","yes","3+","3+","2","201-500",1.171,1.4753
"202","4006490","ISCED 3B, C","ISCED 3A","female","yes","yes",568.609,632.841,589.488,"yes","yes","2","2","1","101-200",-0.5943,-0.0857
"203","4003313","ISCED 3B, C","ISCED 3B, C","male","yes","yes",562.768,508.952,540.56,"yes","yes","3+","3+","2","26-100",0.9852,0.4045
"204","4002115","ISCED 3A","ISCED 3A","male","yes","yes",620.451,529.137,573.03,"yes","yes","3+","3+","3+","26-100",0.4485,-0.1576
"205","4007738","ISCED 3A","ISCED 3A","male","yes","yes",453.269,541.776,607.439,"yes","yes","1","3+","1","101-200",-0.6053,0.408
"206","4004106","ISCED 3B, C","ISCED 3A","male","yes","yes",550.51,538.646,533.758,"yes","yes","1","3+","3+","101-200",0.2782,0.5226
"207","4003741","ISCED 3A","ISCED 3A","female","yes","yes",316.028,345.14,342.773,"yes","no","1","1","1","201-500",-1.0723,-0.6893
"208","4002557","ISCED 3B, C","ISCED 3B, C","female","yes","yes",512.084,494.55,484.128,"yes","no","2","1","2","11-25",-0.5989,-0.6431
"209","4002826","ISCED 3A","ISCED 3B, C","male","no","yes",576.145,559.498,609.594,"yes","yes","1","2","1","101-200",-0.6456,0.6948
"210","4002807","ISCED 3A",NA,"female","yes","yes",584.986,542.1,608.323,"yes","yes","1","2","1","101-200",-0.9506,-0.0492
"211","4007687","ISCED 3B, C","ISCED 3B, C","female","yes","yes",510.591,531.437,536.346,"yes","yes","3+","3+","2","26-100",0.8842,0.3019
"212","4005874","ISCED 3B, C","ISCED 3A","male","yes","yes",560.995,469.302,440.813,"yes","no","2","3+","1","201-500",-0.0125,0.842
"213","4004828",NA,NA,"male","yes","yes",415.1,334.896,402.412,"yes","yes","3+","3+","3+","201-500",0.8474,-0.5971
"214","4003506","ISCED 3B, C","ISCED 3B, C","male","yes","yes",548.581,498.793,535.183,"yes","yes","3+","2","2","101-200",0.6197,-0.0744
"215","4000151","ISCED 3B, C","ISCED 3A","female","yes","yes",599.223,573.554,602.134,"yes","yes","2","3+","3+","101-200",1.2165,-0.0164
"216","4000247","ISCED 3B, C","ISCED 3B, C","female","yes","yes",536.33,529.122,542.499,"yes","yes","3+","2","3+","26-100",0.7211,-0.1288
"217","4005116","ISCED 3B, C","ISCED 3B, C","female","yes","yes",380.484,404.36,386.178,"yes","yes","3+","3+","3+","0-10",1.2986,-0.4953
"218","4002507","ISCED 3A","ISCED 3B, C","female","yes","yes",454.32,514.802,452.458,"yes","yes","1","3+","3+","201-500",-0.5247,0.1178
"219","4007189","ISCED 3B, C","ISCED 3B, C","female","yes","yes",487.662,470.365,531.326,"yes","yes","3+","2","2","11-25",-0.0543,-1.017
"220","4007735",NA,NA,"male","yes","yes",584.945,491.124,505.677,"no","yes","3+","3+","3+","more than 500",1.2246,NA
"221","4002587","ISCED 3B, C","ISCED 3B, C","male","yes","yes",445.067,478.899,472.194,"yes","yes","3+","2","2","11-25",0.0818,-0.4791
"222","4003241","ISCED 1","ISCED 1","female","yes","yes",397.719,527.711,538.509,"yes","yes","2","2","1","101-200",-0.2375,-1.4886
"223","4006019","ISCED 3B, C","ISCED 3A","male","yes","yes",563.466,562.806,581.122,"yes","yes","3+","3+","3+","101-200",1.7217,0.4276
"224","4005445","ISCED 3B, C","ISCED 3A","male","yes","yes",608.727,574.043,645.219,"yes","yes","3+","3+","2","201-500",0.6644,0.9234
"225","4007810","ISCED 3B, C","ISCED 3B, C","female","yes","yes",505.7,454.236,461.388,"yes","yes","3+","3+","3+","201-500",0.9321,-0.168
"226","4002367","ISCED 3A","ISCED 3A","female","yes","yes",452.635,467.725,420.019,"yes","yes","3+","3+","3+","201-500",1.1493,0.1173
"227","4004654","ISCED 3A","ISCED 3A","female","yes","yes",479.306,589.186,526.188,"yes","yes","2","2","1","101-200",-0.2375,0.8383
"228","4002373","ISCED 3B, C","ISCED 3B, C","female","yes","yes",513.844,540.233,491.399,"yes","yes","3+","3+","3+","26-100",1.7217,0.6737
"229","4005349","ISCED 3A","ISCED 3B, C","female","yes","yes",492.527,491.091,465.243,"yes","yes","1","3+","2","101-200",0.395,0.709
"230","4006760","ISCED 3B, C","ISCED 3B, C","male","yes","yes",411.998,428.499,418.793,"yes","yes","3+","3+",NA,"11-25",0.1853,0.4235
"231","4005015","ISCED 3A","ISCED 2","female","yes","yes",509.959,482.621,494.993,"yes","yes","1","1","2","26-100",-1.1528,0.7373
"232","4006123","ISCED 3A","ISCED 3B, C","male","yes","yes",560.632,588.671,602.955,"yes","yes","3+","3+","2","26-100",0.7622,0.3146
"233","4000743","ISCED 2","ISCED 3B, C","female","yes","yes",607.125,688.077,614.656,"yes","no","3+","2","1","26-100",-0.3273,-1.0423
"234","4001244","ISCED 3A","ISCED 3A","male","yes","yes",588.712,630.7,617.688,"yes","yes","0","2","1","101-200",-1.1151,0.8784
"235","4004796","ISCED 2","ISCED 2","female","yes","yes",477.766,485.522,444.811,"yes","yes","3+","3+","1","26-100",1.001,-0.2574
"236","4004556","ISCED 3B, C","ISCED 3A","female","no","yes",581.187,467.207,465.363,"no","yes","3+","2","2","11-25",0.2753,-0.695
"237","4004168","ISCED 3A","ISCED 3B, C","female","yes","yes",560.655,533.551,580.326,"yes","yes","1","2","2","101-200",-0.742,-0.4323
"238","4003740","ISCED 3A","ISCED 2","male","yes",NA,318.561,303.014,289.786,"yes","yes","2","1","2","11-25",-1.0265,0.6038
"239","4007699","less than ISCED1","less than ISCED1","male","no","yes",279.846,279.041,355.804,"yes","yes","1","2","0","0-10",-1.1672,-3.7739
"240","4000517","ISCED 3A","ISCED 3A","male","yes","yes",507.031,440.202,532.828,"yes","yes","3+","3+","2","201-500",1.944,1.9396
"241","4001520","ISCED 3B, C","ISCED 3B, C","male","yes","yes",474.12,395.394,405.413,"yes","yes","1","3+","2","0-10",-0.2673,-0.9497
"242","4005214","ISCED 3A","ISCED 3A","male","yes","yes",803.15,685.529,664.447,"yes","yes","1","1","1","201-500",-0.4401,0.6345
"243","4001239","ISCED 3B, C","ISCED 3B, C","female","yes","yes",542.912,526.6,478.178,"yes","yes","1","2","1","101-200",-1.1718,0.3229
"244","4001172","ISCED 3B, C",NA,"female","yes","yes",414.858,477.086,521.061,"yes","yes","2","3+","1","11-25",-0.3125,-1.0806
"245","4005154","ISCED 3B, C","ISCED 3B, C","female","no","yes",309.597,313.133,254.389,"no","yes","3+","3+","3+","11-25",1.1041,-0.5417
"246","4000918","ISCED 3B, C","ISCED 3B, C","female","no","yes",399.297,390.362,379.002,"yes","no","1","1","1","26-100",-1.2039,-0.2879
"247","4007850","ISCED 3B, C","ISCED 3B, C","female","yes","yes",521.228,504.357,460.907,"yes","yes","3+","3+",NA,"11-25",1.0009,0.1841
"248","4000655","ISCED 1","ISCED 3B, C","male","yes","yes",603.585,548.107,522.638,"yes","no","2","1","1","26-100",-1.406,-0.8271
"249","4002088","ISCED 3B, C","ISCED 3B, C","female","yes","yes",524.052,524.034,565.069,"yes","yes","3+","2","0","26-100",0.0258,-0.264
"250","4006726","ISCED 3B, C","ISCED 3B, C","male","yes","yes",422.857,317.689,332.722,"yes","yes","3+","1","2","101-200",1.1553,-0.3457
"251","5605708",NA,NA,"female","no","no",314.179,340.52,273.895,"no","no",NA,"0","0","0-10",-3.1885,NA
"252","5600876","ISCED 3B, C","less than ISCED1","male","yes","yes",407.476,314.349,364.369,"yes","yes","3+","3+","3+","0-10",1.477,0.9249
"253","5606851","ISCED 3A","ISCED 3A","female","yes","yes",495.361,455.71,536.992,"yes","yes","2","2","2","26-100",-0.4971,-1.0257
"254","5609632","ISCED 3A","less than ISCED1","female","yes","yes",420.729,399.831,368.222,"yes","yes","2","2","2","101-200",-0.1561,-0.7299
"255","5601068","ISCED 3A",NA,"male","yes","yes",434.091,455.316,511.332,"yes","yes","3+","2","1","201-500",0.5225,0.1347
"256","5601595","ISCED 3A","ISCED 3A","male","yes","yes",741.595,738.19,683.796,"yes","yes","2","2","1","101-200",-0.4032,0.5109
"257","5605288","ISCED 3A","ISCED 3A","male","yes","yes",530.67,509.44,557.843,"yes","yes","2","3+","2","101-200",0.9888,0.6815
"258","5601381","ISCED 3A","ISCED 3A","female","yes","yes",588.056,617.832,616.711,"yes","yes","3+","3+","2","26-100",1.1737,0.9729
"259","5608461","ISCED 3B, C","ISCED 3B, C","female","yes","yes",440.918,468.496,440.562,"yes","yes","1","1","1","11-25",-1.3503,-0.7589
"260","5603653","ISCED 3A","ISCED 3A","male","yes","yes",557.844,527.06,593.009,"yes","yes","2","1","1","11-25",-0.5911,0.629
"261","5602707","ISCED 3A","ISCED 3B, C","male","yes","yes",469.521,376.517,303.11,"yes","yes","3+","3+","3+","26-100",0.7239,-0.0253
"262","5600545","ISCED 3A","ISCED 3A","female","yes","yes",606.406,733.866,591.748,"yes","yes","2","1","2","26-100",-0.8306,0.2644
"263","5607508","ISCED 2","ISCED 3A","female","yes","yes",588.73,519.139,540.147,"yes","yes","3+","2","2","11-25",-0.0685,-0.0815
"264","5609160","ISCED 3B, C","ISCED 3A","male","yes","yes",559.481,558.371,537.277,"yes","no","1","1","1","26-100",-1.6359,-1.0433
"265","5603564","ISCED 3B, C","ISCED 2","male","yes","yes",505.653,463.24,468.685,"yes","yes","2","3+","2","201-500",1.2302,0.2392
"266","5602015","ISCED 3B, C","ISCED 3B, C","male","no","yes",471.492,501.718,497.451,"yes","no","1","0","1","101-200",-1.4929,-1.5952
"267","5600631","ISCED 3B, C","ISCED 3A","female","yes","yes",386.906,346.703,338.688,"yes","yes","1","2","2","11-25",-0.6281,-0.4493
"268","5609677","ISCED 3A","ISCED 3B, C","male","yes","yes",484.542,436.694,474.061,"yes","yes","3+","3+","1","201-500",0.8041,1.3799
"269","5600214","ISCED 3B, C","ISCED 3B, C","female","no","yes",566.959,596.966,569.994,"yes","yes","3+","0","2","11-25",-0.1349,-0.8354
"270","5600584","ISCED 3A","ISCED 3A","female","yes","yes",479.385,453.766,492.196,"yes","no","1","3+","2","201-500",-0.1008,0.8956
"271","5601481",NA,NA,"male","yes","yes",464.86,345.558,445.002,"yes","yes","2","2","2","0-10",-0.1225,-0.1133
"272","5600328",NA,"ISCED 3B, C","male","yes","yes",408.56,358.545,345.405,"yes","yes",NA,"1","0","0-10",-0.8718,-0.5349
"273","5607941","ISCED 3B, C","ISCED 2","female","yes","yes",492.6,479.24,453.498,"yes","no","2","2","0","101-200",-0.7909,-0.6769
"274","5600336","ISCED 3A","ISCED 3B, C","male","yes","yes",582.105,512.494,557.355,"yes","yes","3+","3+","2","0-10",0.6752,-0.0711
"275","5600284","ISCED 3A","ISCED 3A","male","yes","yes",670.23,599.034,649.551,"yes","yes","2","3+","2","201-500",0.6171,1.2997
"276","5607217","ISCED 2","ISCED 2","female","yes","yes",462.945,448.511,481.218,"yes","yes","1","1","1","26-100",-0.5277,-0.4763
"277","5605767","ISCED 3A","ISCED 3A","male","yes","yes",582.645,624.187,571.559,"yes","yes","2","2","2","0-10",-0.6725,0.438
"278","5608018","less than ISCED1","less than ISCED1","male","no","yes",380.288,316.486,322.184,"yes","yes","2","1","2","11-25",-0.4944,-2.652
"279","5600259","ISCED 3A","ISCED 3B, C","male","yes","yes",521.11,554.454,558.527,"yes","yes","1","3+","2","101-200",0.2691,0.6086
"280","5600235","ISCED 3A","ISCED 3A","male","yes","yes",593.948,613.938,620.598,"yes","yes","2","3+","2","26-100",0.4321,-0.0195
"281","5607376","ISCED 3A","ISCED 2","female","yes","yes",485.229,491.682,467.199,"yes","yes","3+","2","3+","101-200",0.5946,0.9088
"282","5602534","ISCED 3A","ISCED 3A","male","yes","yes",565.217,569.528,554.844,"yes","yes","3+","3+","1","201-500",0.2909,1.0673
"283","5601965","ISCED 3A","ISCED 3B, C","female","no","yes",545.62,478.452,538.837,"yes","no","3+","3+","3+","101-200",0.0558,0.1768
"284","5608511","ISCED 3A","ISCED 3A","male","yes","yes",646.397,629.499,615.078,"yes","yes","2","3+","1","26-100",0.0167,1.0202
"285","5608867","ISCED 3B, C",NA,"female","no","yes",486.337,473.019,519.059,"yes","yes","3+","3+",NA,"101-200",-0.1082,-0.9014
"286","5609059","ISCED 3A","ISCED 3A","female","yes","yes",500.159,494.263,528.016,"yes","yes","1","2","1","26-100",-0.5761,0.1905
"287","5606619","ISCED 3B, C","ISCED 2","female","yes","yes",390.489,416.626,456.469,"yes","yes","1","1","2","26-100",-1.6303,-0.9758
"288","5602438","ISCED 3A","ISCED 3B, C","male","yes","yes",349.144,361.858,417.21,"yes","yes","1","3+","1","101-200",0.0769,-0.1615
"289","5607404","ISCED 3A","ISCED 3A","female","yes","yes",498.704,544.962,501.712,"yes","yes","2","3+","2","26-100",0.3275,0.7851
"290","5604284","ISCED 3A",NA,"female","yes","yes",290.822,287.945,339.348,"yes","yes","3+","2","1","11-25",-0.1548,-1.1494
"291","5602944","ISCED 3A","ISCED 3A","male","yes","yes",704.257,667.172,623.327,"yes","yes","3+","3+","2","11-25",0.629,1.2032
"292","5607894","ISCED 3A","ISCED 2","male","yes","yes",589.601,546.108,587.593,"yes","yes","3+","1","3+","101-200",0.463,-0.4469
"293","5607809","ISCED 3A","ISCED 3A","female","yes","yes",541.924,585.867,598.615,"yes","yes","2","3+","2","26-100",0.289,-0.0248
"294","5604659","ISCED 3B, C","ISCED 3B, C","male","yes","yes",312.831,232.753,340.855,"no","yes","1","2","2","0-10",0.252,-1.017
"295","5605714","ISCED 3B, C","ISCED 3A","male","yes","yes",605.723,631.75,606.477,"yes","yes","1","3+","2","201-500",0.7151,0.617
"296","5603388","ISCED 3B, C","ISCED 3B, C","male","yes","yes",427.285,412.252,374.716,"yes","yes","3+","3+","2","11-25",0.7057,0.5417
"297","5601045",NA,"ISCED 3B, C","male","yes","yes",290.031,243.392,334.505,"yes","yes","3+","3+","3+","0-10",1.4306,-0.6655
"298","5602035","ISCED 3A","ISCED 3A","female","yes","yes",641.409,596.254,529.138,"yes","yes","2","3+","2","26-100",0.4583,1.1884
"299","5603730","ISCED 3A","ISCED 3A","male","yes","yes",749.152,705.09,669.636,"yes","yes","3+","3+","2","201-500",0.7966,1.2079
"300","5605996","ISCED 3A","ISCED 3A","male","yes","yes",605.305,460.419,484.916,"yes","yes","2","3+","2","101-200",1.4066,1.7897
"301","10003244",NA,NA,"male",NA,NA,299.379,234.467,275.564,NA,NA,"3+","3+","3+","more than 500",4.1032,NA
"302","10006769","ISCED 3A","ISCED 3A","female","yes","yes",522.718,499.859,469.689,"yes","yes","3+","2","2","0-10",0.0568,0.0214
"303","10002339","ISCED 3A","ISCED 3B, C","female","yes","yes",473.997,364.98,376.036,"yes","yes","3+","3+","2","11-25",-0.115,-0.3319
"304","10006857","ISCED 3A","ISCED 3A","male",NA,NA,373.503,337.208,321.015,NA,"yes","1","1","1","0-10",-1.0882,-0.4972
"305","10005356","ISCED 3B, C","ISCED 3B, C","male","yes","yes",611.739,600.586,657.313,"yes","yes","2","3+","2","201-500",0.8116,0.5349
"306","10006218","ISCED 2","ISCED 2","male","yes","yes",402.209,399.752,393.235,"no","no","3+","2","1","0-10",-1.3914,-2.0061
"307","10006683","ISCED 3A","ISCED 3B, C","male","yes","yes",536.498,461.543,501.77,"yes","yes","2","3+","1","26-100",-0.1502,0.2685
"308","10003053","ISCED 2","ISCED 2","male","no","no",327.375,288.062,339.144,"yes","no","1","3+","0","26-100",-1.6895,-0.6034
"309","10003298","ISCED 3B, C","ISCED 3B, C","female","yes","yes",526.387,587.412,571.401,"yes","yes","1","2","1","201-500",-0.6501,0.5893
"310","10003608","ISCED 3B, C","ISCED 3B, C","male","yes","yes",579.522,570.992,570.619,"yes","yes","3+","3+","2","26-100",0.4162,0.467
"311","10002196","ISCED 3B, C","ISCED 3B, C","male","yes","yes",412.763,338.678,354.08,"yes","yes","3+","3+","3+","11-25",0.6163,-0.3882
"312","10001404","ISCED 3A","ISCED 3A","male","yes","yes",539.227,552.79,568.673,"yes","yes","2","1","0","101-200",-1.3687,0.5445
"313","10001479","ISCED 3A","ISCED 3A","female","yes","yes",404.693,425.28,438.936,"yes","yes","2","1","2","0-10",-0.0815,0.3493
"314","10005495",NA,NA,"male","yes","yes",680.044,566.738,612.32,"yes","yes","2","3+","2","26-100",0.573,1.1669
"315","10005629","ISCED 3B, C","ISCED 3B, C","female","yes","yes",429.585,351.452,377.078,"yes","yes","3+","3+",NA,"26-100",2.5803,0.9701
"316","10006526",NA,NA,"male",NA,NA,380.037,324.006,291.271,NA,NA,NA,NA,NA,NA,NA,NA
"317","10002943","ISCED 2","ISCED 3B, C","female","yes","yes",365.304,391.091,427.326,"yes","no","3+","2","1","26-100",-0.1028,-0.6355
"318","10000493","ISCED 3A","ISCED 3A","female","yes","yes",481.737,485.878,428.92,"yes","yes","1","1","1","more than 500",-0.8259,-0.4892
"319","10004809","ISCED 3A","ISCED 3A","male","yes","yes",489.862,413.321,463.139,"yes","yes","1","2","0","0-10",-0.9952,-0.4301
"320","10006055","ISCED 3B, C","ISCED 3A","female","yes","yes",532.866,560.511,520.055,"yes","no","3+","2","1","11-25",-0.611,-0.8694
"321","10001007","ISCED 3B, C","ISCED 3B, C","female","yes","yes",473.129,425.748,471.285,"yes","yes","2","3+","2","26-100",0.3518,-0.9204
"322","10007253","ISCED 3B, C","ISCED 3B, C","male","yes","yes",520.853,434.906,420.454,"yes","yes","3+","2","0","11-25",-0.2062,0.5825
"323","10007455","ISCED 3A","less than ISCED1","male","yes","yes",280.792,186.535,262.901,"yes","yes","0","2","1","11-25",-1.2409,-7e-04
"324","10004695","ISCED 3B, C","ISCED 3B, C","male","yes","yes",504.045,633.563,568.781,"yes","yes","1","1","2","26-100",-1.706,-1.1098
"325","10004393","ISCED 3A","ISCED 3B, C","male","yes","yes",579.669,407.859,445.9,"yes","yes","2","2","1","more than 500",-0.3383,0.8173
"326","10002764","ISCED 3A","ISCED 3A","female","yes","yes",504.619,494.485,505.072,"yes","yes","3+","3+","3+","101-200",2.267,0.7235
"327","10000268","ISCED 3B, C","ISCED 3B, C","female","yes","yes",587.98,577.357,496.508,"yes","no","3+","3+","2","11-25",0.6455,0.9188
"328","10000845","ISCED 3A","ISCED 3B, C","female","yes","yes",547.522,578.258,543.14,"yes","yes","3+","2","3+","26-100",0.8421,0.4612
"329","10001916","ISCED 3A","ISCED 3A","female","yes","yes",306.393,418.581,438.92,"yes","yes","3+","3+","2","26-100",0.5687,1.159
"330","10005949","ISCED 3A","ISCED 3B, C","female","yes","yes",492.558,532.425,481.877,"yes","yes","2","1","1","11-25",-1.0966,-1.3394
"331","10007344","ISCED 3A","ISCED 3A","male","yes","yes",561.331,516.694,556.782,"yes","yes","1","2","1","0-10",-0.5347,0.6885
"332","10002531","ISCED 3B, C","ISCED 3B, C","male","yes","yes",551.486,536.148,504.179,"yes","no","1","1","0","11-25",-2.2776,-0.8527
"333","10006385","ISCED 3B, C","ISCED 3B, C","male","yes","yes",457.105,458.739,436.378,"yes","yes","3+","3+","1","101-200",0.0929,1.0494
"334","10001168","ISCED 3A","ISCED 3A","male","yes","yes",357.257,457.136,458.184,"yes","yes","3+","2","1","26-100",-0.3449,-0.3152
"335","10005303","ISCED 3A","ISCED 3A","female","yes","yes",436.817,446.992,419.921,"yes","yes","2","2","1","0-10",-0.5868,-1.1688
"336","10000616","ISCED 3A","ISCED 3A","male","yes","yes",628.289,558.032,601.932,"yes","yes","3+","3+","3+","26-100",0.9402,0.6256
"337","10007183","ISCED 3B, C","ISCED 3B, C","female","yes","yes",495.027,427.09,443.389,"yes","yes","2","1","1","11-25",-1.2726,-1.1868
"338","10001534",NA,"ISCED 2","male","yes","yes",457.028,330.531,426.767,"yes","yes","2","2","2","11-25",-0.3426,-1.4223
"339","10006664","ISCED 3B, C","ISCED 3A","male","yes","yes",477.604,398.811,350.939,"yes","yes","3+","3+","2","11-25",0.7816,0.0391
"340","10003662","ISCED 2","ISCED 3A","female","yes","yes",409.099,362.605,395.469,"yes","yes","3+","1","0","101-200",-1.3537,-0.6076
"341","10003131","ISCED 3A","ISCED 3A","female","yes","yes",533.837,571.476,531.347,"yes","yes","2","1","1","11-25",-1.3709,-1.4776
"342","10000765","ISCED 3A","ISCED 3A","female","yes","yes",547.212,601.192,608.069,"yes","yes","3+","3+","1","26-100",0.4694,0.8295
"343","10002137","ISCED 3A","ISCED 3A","male","yes","yes",484.852,430.38,462.944,"yes","no","2","2",NA,"26-100",-0.5841,-0.1183
"344","10006678","ISCED 2","ISCED 3A","male","yes","yes",435.254,414.508,385.864,"yes","yes","2","1","1","0-10",-0.9283,-0.9672
"345","10005181","ISCED 2",NA,"male","yes","yes",439.671,311.538,289.912,"yes","yes","3+","3+","1","11-25",0.776,-1.0231
"346","10003430","ISCED 3B, C","ISCED 2","male","yes","yes",473.814,435.929,474.98,"yes","yes","3+","2","0","0-10",-0.4792,-1.2529
