LA_NAME,SCHOOL,ID,PCODE,ESTAB,P_CON,P_CON_NUM,WARD,WARD_NUM,LA_NUM,LAESTAB,OPEN,SEX,NUM_FSM,PER_FSM,SCH_TYPE,ADMIN_POL,DENOM,GIRL,BOY,STUDENT,NUM_BRIT_W,BRIT_W,NUM_IRISH,IRISH,NUM_IRISH_T,IRISH_T,NUM_WHITE_O,WHITE_O,NUM_GYPSY_ROMA,GYPSY_ROMA,NUM_CARIB_WB,CARIB_WB,NUM_AFRICA_WB,AFRICA_WB,NUM_ASIAN_WA,ASIAN_WA,NUM_MIXED_O,MIXED_O,NUM_INDIAN,INDIAN,NUM_PAKIST,PAKIST,NUM_BANG,BANG,NUM_ASIAN_O,ASIAN_O,NUM_CARIB,CARIB,NUM_AFRICA,AFRICA,NUM_BLACK_O,BLACK_O,NUM_CHIN,CHIN,NUM_OTHER,OTHER,NUM_UNCLASS,UNCLASS,NUM_ENGLISH,ENGLISH,NUM_ENGLISH_NO,ENGLISH_NO,NUM_LAN_UNCLASS,LANG_UNCLASS,LA_BRIT_W,LA_IRISH,LA_IRISH_T,LA_WHITE_O,LA_GYPSY_ROMA,LA_CARIB_WB,LA_AFRICA,LA_AFRICA_WB,LA_ASIAN_WA,LA_MIXED_O,LA_INDIAN,LA_PAKIST,LA_BANG,LA_ASIAN_O,LA_CARIB,LA_BLACK_O,LA_CHIN,LA_OTHER,LA_UNCLASS,DIFF_BRIT_W,DIFF_IRISH,DIFF_IRISH_T,DIFF_WHITE_O,DIFF_GYPSY_ROMA,DIFF_CARIB_WB,DIFF_AFRICA,DIFF_AFRICA_WB,DIFF_ASIAN_WA,DIFF_MIXED_O,DIFF_INDIAN,DIFF_PAKIST,DIFF_BANG,DIFF_ASIAN_O,DIFF_CARIB,DIFF_BLACK_O,DIFF_CHIN,DIFF_OTHER,INTEG
Barking and Dagenham,Marks Gate Infants' School,101210,RM6 5LL,2042,Dagenham and Rainham,E14000657,Chadwell Heath,E05000029,E09000002,3012042,,Mixed,56,16.8,State-funded primary,Not applicable,No religious character,150,185,333,62,35,0,0,0,0,17,9.6,2,1.1,8,4.5,7,4,2,1.1,5,2.8,4,2.3,8,4.5,5,2.8,6,3.4,12,6.8,25,14.1,5,2.8,0,0,9,5.1,0,0,108,61,68,38.4,1,0.6,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,8.285597,0.2717007,0.065095,3.7416353,0.6584864,2.0575241,9.8039991,1.9396032,0.0726318,0.6490363,1.0792772,1.5368494,4.5925226,0.5867659,4.2839385,0.080163,0.2745309,3.4075312,43.3868876
Barking and Dagenham,Goresbrook School,140962,RM9 6XW,4003,Barking,E14000540,Thames,E05000039,E09000002,3014003,01/09/2014,Mixed,36,17.9,State-funded secondary,,No religious character,100,105,201,18,20.2,0,0,0,0,23,25.8,0,0,1,1.1,3,3.4,1,1.1,2,2.2,4,4.5,3,3.4,7,7.9,0,0,3,3.4,15,16.9,5,5.6,0,0,3,3.4,1,1.1,45,50.6,44,49.4,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,6.514403,0.2717007,0.065095,12.4583647,0.4415136,1.3424759,7.0039991,1.3396032,0.0726318,0.0490363,1.1207228,2.6368494,0.5074774,2.8132341,0.8839385,2.880163,0.2745309,1.7075312,42.3832706
Barking and Dagenham,Manor Junior School,101192,IG11 9AG,2009,Barking,E14000540,Longbridge,E05000035,E09000002,3012009,,Mixed,40,8.4,State-funded primary,Not applicable,No religious character,230,245,474,39,8.2,0,0,0,0,19,4,0,0,8,1.7,7,1.5,10,2.1,6,1.3,42,8.9,119,25.1,155,32.7,18,3.8,5,1.1,31,6.5,4,0.8,1,0.2,10,2.1,0,0,116,24.5,354,74.7,4,0.8,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,18.514403,0.2717007,0.065095,9.3416353,0.4415136,0.7424759,17.4039991,0.5603968,1.0726318,0.8509637,5.5207228,19.0631506,25.3074774,0.9867659,1.4160615,1.919837,0.0745309,0.4075312,103.9608922
Barking and Dagenham,Marks Gate Junior School,101224,RM6 5NJ,2061,Dagenham and Rainham,E14000657,Chadwell Heath,E05000029,E09000002,3012061,,Mixed,81,25.1,State-funded primary,Not applicable,No religious character,160,165,323,125,38.7,0,0,0,0,31,9.6,4,1.2,16,5,12,3.7,2,0.6,2,0.6,9,2.8,30,9.3,12,3.7,11,3.4,6,1.9,53,16.4,8,2.5,0,0,2,0.6,0,0,202,62.5,121,37.5,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,11.985597,0.2717007,0.065095,3.7416353,0.7584864,2.5575241,7.5039991,1.6396032,0.4273682,1.5509637,0.5792772,3.2631506,3.6925226,0.5867659,0.6160615,0.219837,0.2745309,1.0924688,40.8265872
Barking and Dagenham,Valence Primary School,101222,RM8 3AR,2059,Barking,E14000540,Valence,E05000040,E09000002,3012059,,Mixed,213,17,State-funded primary,Not applicable,No religious character,635,620,1256,297,31.4,3,0.3,0,0,163,17.2,2,0.2,31,3.3,42,4.4,9,1,29,3.1,23,2.4,69,7.3,32,3.4,21,2.2,13,1.4,164,17.3,29,3.1,7,0.7,11,1.2,1,0.1,478,50.5,442,46.7,26,2.7,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,4.685597,0.0282993,0.065095,3.8583647,0.2415136,0.8575241,6.6039991,2.3396032,0.0273682,0.9490363,0.9792772,1.2631506,3.9925226,0.6132341,1.1160615,0.380163,0.4254691,0.4924688,28.9187474
Barking and Dagenham,Riverside Bridge School,142134,IG11 0HZ,7001,Barking,E14000540,Thames,E05000039,E09000002,3017001,01/09/2015,Mixed,10,34.5,State-funded special school,,No religious character,5,20,29,4,16.7,0,0,0,0,2,8.3,0,0,0,0,0,0,1,4.2,1,4.2,0,0,1,4.2,1,4.2,0,0,1,4.2,9,37.5,1,4.2,0,0,1,4.2,2,8.3,18,75,6,25,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,10.014403,0.2717007,0.065095,5.0416353,0.4415136,2.4424759,13.5960009,2.0603968,3.1726318,2.0490363,3.3792772,1.8368494,3.1925226,2.8132341,1.6839385,1.480163,0.2745309,2.5075312,56.3229362
Barking and Dagenham,Godwin Primary School,130919,RM9 6JH,2072,Barking,E14000540,Goresbrook,E05000033,E09000002,3012072,01/09/1996,Mixed,102,16.3,State-funded primary,Not applicable,No religious character,285,340,625,180,38.1,0,0,0,0,75,15.9,0,0,11,2.3,4,0.8,5,1.1,17,3.6,9,1.9,10,2.1,25,5.3,8,1.7,6,1.3,111,23.5,8,1.7,1,0.2,1,0.2,2,0.4,281,59.4,192,40.6,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,11.385597,0.2717007,0.065095,2.5583647,0.4415136,0.1424759,0.4039991,1.2603968,0.0726318,1.4490363,1.4792772,3.9368494,2.0925226,1.1132341,1.2160615,1.019837,0.0745309,1.4924688,30.4755924
Barking and Dagenham,Monteagle Primary School,130340,RM9 4RB,2071,Barking,E14000540,Eastbury,E05000031,E09000002,3012071,01/09/1995,Mixed,140,17.5,State-funded primary,Not applicable,No religious character,365,435,800,134,20.9,2,0.3,2,0.3,122,19.1,7,1.1,20,3.1,17,2.7,4,0.6,15,2.3,13,2,26,4.1,48,7.5,9,1.4,8,1.3,175,27.3,12,1.9,2,0.3,13,2,11,1.7,270,42.2,362,56.6,8,1.3,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,5.814403,0.0282993,0.234905,5.7583647,0.6584864,0.6575241,3.3960009,0.6396032,0.4273682,0.1490363,1.3792772,1.9368494,0.1074774,1.4132341,1.2160615,0.819837,0.0254691,0.3075312,24.969728
Barking and Dagenham,Parsloes Primary School,101227,RM9 5RH,2064,Barking,E14000540,Alibon,E05000027,E09000002,3012064,,Mixed,95,16,State-funded primary,Not applicable,No religious character,275,320,595,149,32,1,0.2,1,0.2,79,17,1,0.2,9,1.9,14,3,4,0.9,13,2.8,7,1.5,9,1.9,37,8,9,1.9,11,2.4,113,24.3,3,0.6,1,0.2,4,0.9,0,0,271,58.3,194,41.7,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,5.285597,0.0717007,0.134905,3.6583647,0.2415136,0.5424759,0.3960009,0.9396032,0.1273682,0.6490363,1.8792772,4.1368494,0.6074774,0.9132341,0.1160615,2.119837,0.0745309,0.7924688,22.6863018
Barking and Dagenham,Jo Richardson Community School,133561,RM9 4UN,4029,Barking,E14000540,Thames,E05000039,E09000002,3014029,01/09/2002,Mixed,289,20.9,State-funded secondary,Comprehensive,No religious character,695,685,1381,734,53.1,6,0.4,0,0,116,8.4,0,0,39,2.8,28,2,10,0.7,15,1.1,24,1.7,15,1.1,40,2.9,11,0.8,26,1.9,224,16.2,18,1.3,4,0.3,11,0.8,60,4.3,1147,83.1,230,16.7,4,0.3,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,26.385597,0.1282993,0.065095,4.9416353,0.4415136,0.3575241,7.7039991,0.0603968,0.3273682,1.0509637,1.6792772,4.9368494,4.4925226,2.0132341,0.6160615,1.419837,0.0254691,0.8924688,57.5381118
Barking and Dagenham,Village Infants' School,101223,RM10 9JS,2060,Dagenham and Rainham,E14000657,River,E05000038,E09000002,3012060,05/06/1996,Mixed,36,11.4,State-funded primary,Not applicable,No religious character,155,160,316,51,32.1,0,0,0,0,15,9.4,0,0,3,1.9,5,3.1,3,1.9,2,1.3,1,0.6,4,2.5,4,2.5,1,0.6,5,3.1,58,36.5,3,1.9,1,0.6,2,1.3,1,0.6,66,41.5,93,58.5,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,5.385597,0.2717007,0.065095,3.9416353,0.4415136,0.5424759,12.5960009,1.0396032,0.8726318,0.8509637,2.7792772,3.5368494,4.8925226,2.2132341,0.5839385,0.819837,0.3254691,0.3924688,41.5508138
Barking and Dagenham,Richard Alibon Primary School with ARP for Cognitive and Learning Difficulties : SEN Base,130357,RM10 8DF,2070,Barking,E14000540,Alibon,E05000027,E09000002,3012070,01/09/1995,Mixed,116,17.8,State-funded primary,Not applicable,No religious character,330,325,653,184,35.9,0,0,2,0.4,73,14.2,8,1.6,14,2.7,5,1,4,0.8,12,2.3,4,0.8,6,1.2,40,7.8,14,2.7,8,1.6,133,25.9,6,1.2,0,0,0,0,0,0,272,53,239,46.6,2,0.4,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,9.185597,0.2717007,0.334905,0.8583647,1.1584864,0.2575241,1.9960009,1.0603968,0.2273682,0.1490363,2.5792772,4.8368494,0.4074774,0.1132341,0.9160615,1.519837,0.2745309,1.6924688,27.8391164
Barking and Dagenham,St Vincent's Catholic Primary School,101239,RM8 2JN,3506,Barking,E14000540,Becontree,E05000028,E09000002,3013506,,Mixed,21,9,State-funded primary,Not applicable,Roman Catholic,105,130,234,28,15.7,1,0.6,0,0,26,14.6,0,0,3,1.7,4,2.2,0,0,0,0,2,1.1,4,2.2,0,0,19,10.7,8,4.5,79,44.4,4,2.2,0,0,0,0,0,0,135,75.8,43,24.2,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,11.014403,0.3282993,0.065095,1.2583647,0.4415136,0.7424759,20.4960009,0.1396032,1.0273682,2.1509637,2.2792772,3.8368494,7.3925226,7.8867659,1.9839385,0.519837,0.2745309,1.6924688,63.5302778
Barking and Dagenham,Trinity School,131102,RM10 7SJ,7005,Dagenham and Rainham,E14000657,Heath,E05000034,E09000002,3017005,03/11/1997,Mixed,98,34.9,State-funded special school,Not applicable,No religious character,85,195,281,75,28,1,0.4,0,0,14,5.2,1,0.4,5,1.9,7,2.6,3,1.1,9,3.4,5,1.9,19,7.1,12,4.5,4,1.5,3,1.1,93,34.7,11,4.1,1,0.4,4,1.5,1,0.4,155,57.8,112,41.8,1,0.4,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,1.285597,0.1282993,0.065095,8.1416353,0.0415136,0.5424759,10.7960009,0.5396032,0.0726318,1.2490363,1.4792772,1.0631506,2.8925226,1.3132341,1.4160615,1.380163,0.1254691,0.1924688,32.7242352
Barking and Dagenham,Northbury Primary School,101196,IG11 8JA,2013,Barking,E14000540,Abbey,E05000026,E09000002,3012013,,Mixed,133,14.7,State-funded primary,Not applicable,No religious character,465,440,906,31,4.4,0,0,1,0.1,68,9.6,9,1.3,9,1.3,10,1.4,9,1.3,21,3,49,6.9,146,20.5,93,13.1,24,3.4,14,2,194,27.3,19,2.7,2,0.3,12,1.7,0,0,107,15,603,84.8,1,0.1,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,22.314403,0.2717007,0.034905,3.7416353,0.8584864,1.1424759,3.3960009,0.6603968,0.2726318,0.8490363,3.5207228,14.4631506,5.7074774,0.5867659,0.5160615,0.019837,0.0254691,0.0075312,58.3886876
Barking and Dagenham,Gascoigne Primary School,131775,IG11 7DR,2075,Barking,E14000540,Gascoigne,E05000032,E09000002,3012075,01/01/1999,Mixed,246,21.2,State-funded primary,Not applicable,No religious character,525,635,1162,65,7.4,0,0,0,0,192,21.8,6,0.7,13,1.5,26,2.9,7,0.8,15,1.7,50,5.7,65,7.4,81,9.2,37,4.2,14,1.6,285,32.3,19,2.2,2,0.2,5,0.6,0,0,144,16.3,737,83.6,1,0.1,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,19.314403,0.2717007,0.065095,8.4583647,0.2584864,0.9424759,8.3960009,0.8396032,0.2273682,0.4509637,2.3207228,1.3631506,1.8074774,1.3867659,0.9160615,0.519837,0.0745309,1.0924688,48.7054766
Barking and Dagenham,St Joseph's Catholic Primary School,101236,RM9 5UL,3502,Dagenham and Rainham,E14000657,Heath,E05000034,E09000002,3013502,,Mixed,33,8.1,State-funded primary,Not applicable,Roman Catholic,210,200,408,35,10.9,1,0.3,0,0,27,8.4,0,0,3,0.9,10,3.1,7,2.2,3,0.9,13,4,2,0.6,0,0,19,5.9,5,1.6,182,56.7,10,3.1,0,0,4,1.2,0,0,160,49.8,160,49.8,1,0.3,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,15.814403,0.0282993,0.065095,4.9416353,0.4415136,1.5424759,32.7960009,1.0396032,1.1726318,1.2509637,0.6207228,5.4368494,7.3925226,3.0867659,0.9160615,0.380163,0.2745309,0.4924688,77.6927066
Barking and Dagenham,Warren Junior School,101219,RM6 6DA,2055,Dagenham and Rainham,E14000657,Whalebone,E05000042,E09000002,3012055,,Mixed,91,18.4,State-funded primary,Not applicable,No religious character,230,260,494,99,20,0,0,0,0,61,12.3,6,1.2,16,3.2,13,2.6,9,1.8,8,1.6,49,9.9,72,14.6,56,11.3,10,2,15,3,64,13,6,1.2,5,1,2,0.4,3,0.6,233,47.2,261,52.8,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,6.714403,0.2717007,0.065095,1.0416353,0.7584864,0.7575241,10.9039991,0.5396032,0.7726318,0.5509637,6.5207228,8.5631506,3.9074774,0.8132341,0.4839385,1.519837,0.7254691,1.2924688,46.2023406
Barking and Dagenham,Five Elms Primary School,101228,RM9 5TB,2065,Dagenham and Rainham,E14000657,Heath,E05000034,E09000002,3012065,,Mixed,96,18.8,State-funded primary,Not applicable,No religious character,245,265,510,137,34.3,1,0.3,0,0,67,16.8,0,0,7,1.8,6,1.5,8,2,4,1,8,2,16,4,14,3.5,11,2.8,10,2.5,83,20.8,24,6,2,0.5,2,0.5,0,0,211,52.8,189,47.3,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,7.585597,0.0282993,0.065095,3.4583647,0.4415136,0.6424759,3.1039991,0.5603968,0.9726318,1.1509637,1.3792772,2.0368494,3.8925226,0.0132341,0.0160615,3.280163,0.2254691,1.1924688,30.0453826
Barking and Dagenham,Henry Green Primary School,101229,RM8 1UR,2066,Barking,E14000540,Valence,E05000040,E09000002,3012066,,Mixed,85,18.4,State-funded primary,Not applicable,No religious character,215,250,463,92,25.9,1,0.3,0,0,48,13.5,3,0.8,10,2.8,3,0.8,12,3.4,9,2.5,17,4.8,45,12.7,34,9.6,15,4.2,3,0.8,34,9.6,19,5.4,3,0.8,5,1.4,2,0.6,125,35.2,230,64.8,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,0.814403,0.0282993,0.065095,0.1583647,0.3584864,0.3575241,14.3039991,1.2603968,2.3726318,0.3490363,1.4207228,6.6631506,2.2074774,1.3867659,1.7160615,2.680163,0.5254691,0.2924688,36.9605156
Barking and Dagenham,Furze Infants' School,101203,RM6 6ES,2030,Dagenham and Rainham,E14000657,Whalebone,E05000042,E09000002,3012030,,Mixed,56,11.4,State-funded primary,Not applicable,No religious character,225,265,490,38,15.1,0,0,0,0,34,13.5,2,0.8,5,2,2,0.8,7,2.8,6,2.4,36,14.3,36,14.3,34,13.5,4,1.6,10,4,33,13.1,2,0.8,2,0.8,0,0,0,0,107,42.6,144,57.4,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,11.614403,0.2717007,0.065095,0.1583647,0.3584864,0.4424759,10.8039991,1.2603968,1.7726318,0.2490363,10.9207228,8.2631506,6.1074774,1.2132341,1.4839385,1.919837,0.5254691,1.6924688,59.122888
Barking and Dagenham,Marsh Green Primary School,101211,RM10 9NJ,2043,Dagenham and Rainham,E14000657,River,E05000038,E09000002,3012043,,Mixed,52,13.9,State-funded primary,Not applicable,No religious character,180,195,375,37,14,0,0,1,0.4,63,23.8,6,2.3,11,4.2,2,0.8,5,1.9,3,1.1,6,2.3,5,1.9,18,6.8,3,1.1,4,1.5,96,36.2,1,0.4,0,0,4,1.5,0,0,83,31.3,182,68.7,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,12.714403,0.2717007,0.334905,10.4583647,1.8584864,1.7575241,12.2960009,1.2603968,0.8726318,1.0509637,1.0792772,4.1368494,0.5925226,1.7132341,1.0160615,2.319837,0.2745309,0.1924688,54.2001586
Barking and Dagenham,St Peter's Catholic Primary School,101237,RM9 6UU,3503,Barking,E14000540,Goresbrook,E05000033,E09000002,3013503,,Mixed,40,8.8,State-funded primary,Not applicable,Roman Catholic,220,235,454,19,5.3,0,0,0,0,29,8.1,0,0,3,0.8,11,3.1,10,2.8,10,2.8,3,0.8,0,0,0,0,18,5,7,2,235,65.8,11,3.1,0,0,1,0.3,0,0,145,40.6,212,59.4,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,21.414403,0.2717007,0.065095,5.2416353,0.4415136,1.6424759,41.8960009,1.0396032,1.7726318,0.6490363,2.5792772,6.0368494,7.3925226,2.1867659,0.5160615,0.380163,0.2745309,1.3924688,95.192735
Barking and Dagenham,Rush Green Primary School,101212,RM7 0RL,2047,Dagenham and Rainham,E14000657,Eastbrook,E05000030,E09000002,3012047,,Mixed,130,15.5,State-funded primary,Not applicable,No religious character,450,385,839,305,46.6,1,0.2,0,0,77,11.8,10,1.5,21,3.2,20,3.1,12,1.8,12,1.8,17,2.6,8,1.2,18,2.7,29,4.4,15,2.3,87,13.3,15,2.3,0,0,6,0.9,2,0.3,448,68.4,207,31.6,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,19.885597,0.0717007,0.065095,1.5416353,1.0584864,0.7575241,10.6039991,1.0396032,0.7726318,0.3509637,0.7792772,4.8368494,4.6925226,1.5867659,0.2160615,0.419837,0.2745309,0.7924688,49.7455496
Barking and Dagenham,George Carey Church of England Primary School,136431,IG11 0FJ,3507,Barking,E14000540,Thames,E05000039,E09000002,3013507,01/09/2011,Mixed,81,13.7,State-funded primary,Not applicable,Church of England,290,305,592,50,11.6,0,0,0,0,27,6.3,0,0,7,1.6,3,0.7,4,0.9,23,5.3,12,2.8,20,4.6,13,3,12,2.8,20,4.6,219,50.7,12,2.8,2,0.5,6,1.4,2,0.5,196,45.4,235,54.4,1,0.2,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,15.114403,0.2717007,0.065095,7.0416353,0.4415136,0.8424759,26.7960009,1.3603968,0.1273682,3.1490363,0.5792772,1.4368494,4.3925226,0.0132341,2.0839385,0.080163,0.2254691,0.2924688,64.3135484
Barking and Dagenham,The Warren School,141178,RM6 6SB,4004,Dagenham and Rainham,E14000657,Chadwell Heath,E05000029,E09000002,3014004,01/09/2014,Mixed,317,25.9,State-funded secondary,Comprehensive,No religious character,590,635,1226,387,31.6,1,0.1,0,0,185,15.1,10,0.8,19,1.5,17,1.4,7,0.6,17,1.4,55,4.5,58,4.7,88,7.2,57,4.6,43,3.5,195,15.9,59,4.8,3,0.2,17,1.4,0,0,640,52.2,586,47.8,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,4.885597,0.1717007,0.065095,1.7583647,0.3584864,0.9424759,8.0039991,0.6603968,0.4273682,0.7509637,1.1207228,1.3368494,0.1925226,1.7867659,0.9839385,2.080163,0.0745309,0.2924688,25.8924094
Barking and Dagenham,William Bellamy Primary School,101226,RM10 7HX,2063,Dagenham and Rainham,E14000657,Heath,E05000034,E09000002,3012063,,Mixed,232,20.8,State-funded primary,Not applicable,No religious character,560,550,1113,258,31.2,0,0,0,0,116,14,3,0.4,23,2.8,20,2.4,5,0.6,22,2.7,12,1.4,19,2.3,44,5.3,18,2.2,22,2.7,243,29.3,15,1.8,0,0,8,1,0,0,481,58.1,347,41.9,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,4.485597,0.2717007,0.065095,0.6583647,0.0415136,0.3575241,5.3960009,0.3396032,0.4273682,0.5490363,1.9792772,3.7368494,2.0925226,0.6132341,0.1839385,0.919837,0.2745309,0.6924688,23.0844622
Barking and Dagenham,Thames View Junior School,141651,IG11 0LG,2003,Barking,E14000540,Thames,E05000039,E09000002,3012003,01/02/2015,Mixed,170,37.7,State-funded primary,Not applicable,No religious character,220,235,451,82,18.2,2,0.4,0,0,43,9.5,2,0.4,15,3.3,7,1.6,6,1.3,6,1.3,9,2,20,4.4,47,10.4,10,2.2,14,3.1,147,32.6,13,2.9,0,0,14,3.1,14,3.1,168,37.3,271,60.1,12,2.7,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,8.514403,0.1282993,0.065095,3.8416353,0.0415136,0.8575241,8.6960009,0.4603968,0.2726318,0.8509637,1.3792772,1.6368494,3.0074774,0.6132341,0.5839385,0.180163,0.2745309,1.4075312,32.8114652
Barking and Dagenham,The Sydney Russell School,141683,RM9 5QT,4028,Barking,E14000540,Parsloes,E05000037,E09000002,3014028,01/02/2015,Mixed,360,18.9,State-funded secondary,Comprehensive,No religious character,920,990,1908,887,48.2,3,0.2,0,0,222,12.1,1,0.1,60,3.3,35,1.9,16,0.9,21,1.1,30,1.6,57,3.1,79,4.3,35,1.9,51,2.8,277,15,27,1.5,6,0.3,15,0.8,19,1,1281,69.6,560,30.4,0,0,26.714403,0.2717007,0.065095,13.3416353,0.4415136,2.4424759,23.9039991,2.0603968,1.0273682,2.1509637,3.3792772,6.0368494,7.3925226,2.8132341,2.5160615,2.719837,0.2745309,1.6924688,0.7556675,21.485597,0.0717007,0.065095,1.2416353,0.3415136,0.8575241,8.9039991,0.1603968,0.1273682,1.0509637,1.7792772,2.9368494,3.0925226,0.9132341,0.2839385,1.219837,0.0254691,0.8924688,45.4493902
